sample_date,test_date,wrrf_name,wrrf_abbreviation,Concentration (N1 Copies/L),Per capita load (N1 copies per day per population),annotation,population_served
2020-12-06T00:00:00.000Z,2020-12-07T00:00:00.000Z,Tallman Island,TI,298000.0,1.65E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2020-12-06T00:00:00.000Z,2020-12-07T00:00:00.000Z,Wards Island,WI,372000.0,2.06E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,26th Ward,26W,347000.0,2.21E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Bowery Bay,BB,486000.0,1.81E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Coney Island,CI,1340000.0,5.96E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Hunts Point,HP,690000.0,4.49E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Jamaica Bay,JA,748000.0,2.99E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Newtown Creek,NC,337000.0,1.97E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,North River,NR,201000.0,1.02E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Oakwood Beach,OB,514000.0,2.14E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Owls Head,OH,544000.0,1.91E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Port Richmond,PR,918000.0,4.0E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Red Hook,RH,165000.0,6.42E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Rockaway,RK,308000.0,1.93E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,North River,NR,,,analytical issue,658596
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Tallman Island,TI,389000.0,1.93E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2020-12-08T00:00:00.000Z,2020-12-09T00:00:00.000Z,Wards Island,WI,414000.0,2.21E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,26th Ward,26W,309000.0,2.01E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Bowery Bay,BB,386000.0,1.49E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Coney Island,CI,747000.0,3.28E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Hunts Point,HP,348000.0,2.13E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Jamaica Bay,JA,579000.0,2.23E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Newtown Creek,NC,251000.0,1.39E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,North River,NR,232000.0,1.16E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Oakwood Beach,OB,1120000.0,4.41E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Owls Head,OH,818000.0,2.94E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Port Richmond,PR,575000.0,2.5E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Red Hook,RH,221000.0,8.98E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Rockaway,RK,246000.0,1.62E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Tallman Island,TI,620000.0,2.61E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2020-12-13T00:00:00.000Z,2020-12-14T00:00:00.000Z,Wards Island,WI,519000.0,2.76E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,26th Ward,26W,324000.0,2.07E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Bowery Bay,BB,546000.0,1.88E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Coney Island,CI,619000.0,2.82E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Hunts Point,HP,398000.0,2.43E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Jamaica Bay,JA,661000.0,2.64E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Newtown Creek,NC,677000.0,3.96E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,North River,NR,117000.0,6.24E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Oakwood Beach,OB,653000.0,2.38E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Owls Head,OH,735000.0,2.61E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Port Richmond,PR,418000.0,1.75E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Red Hook,RH,120000.0,4.65E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Rockaway,RK,333000.0,2.2E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Tallman Island,TI,493000.0,2.16E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2020-12-15T00:00:00.000Z,2020-12-16T00:00:00.000Z,Wards Island,WI,283000.0,1.46E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,26th Ward,26W,288000.0,2.06E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Bowery Bay,BB,438000.0,1.92E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Coney Island,CI,269000.0,1.33E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Hunts Point,HP,277000.0,1.92E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Jamaica Bay,JA,932000.0,3.96E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Newtown Creek,NC,187000.0,1.21E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,North River,NR,347000.0,2.14E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Oakwood Beach,OB,625000.0,2.4E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Owls Head,OH,811000.0,3.56E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Port Richmond,PR,630000.0,2.95E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Red Hook,RH,128000.0,8.45E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Rockaway,RK,132000.0,9.14E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Tallman Island,TI,472000.0,2.22E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2020-12-20T00:00:00.000Z,2020-12-21T00:00:00.000Z,Wards Island,WI,381000.0,2.11E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,26th Ward,26W,131000.0,1.37E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Bowery Bay,BB,532000.0,2.61E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Coney Island,CI,443000.0,2.02E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Hunts Point,HP,413000.0,3.06E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Jamaica Bay,JA,912000.0,3.97E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Newtown Creek,NC,303000.0,2.01E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,North River,NR,211000.0,1.22E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Oakwood Beach,OB,388000.0,1.58E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Owls Head,OH,489000.0,1.92E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Port Richmond,PR,249000.0,1.25E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Red Hook,RH,191000.0,9.02E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Rockaway,RK,260000.0,1.63E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Tallman Island,TI,465000.0,2.7E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2020-12-22T00:00:00.000Z,2020-12-23T00:00:00.000Z,Wards Island,WI,333000.0,2.1E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2020-12-27T00:00:00.000Z,2020-12-28T00:00:00.000Z,26th Ward,26W,310000.0,2.1E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2020-12-27T00:00:00.000Z,2020-12-28T00:00:00.000Z,Bowery Bay,BB,387000.0,1.41E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2020-12-27T00:00:00.000Z,2020-12-28T00:00:00.000Z,Coney Island,CI,380000.0,1.64E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
